,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,deepar,1,1.0,1.0,1.0,"(None, 0, 0, 5)",OK,150.160147,False,YAHOOA3,A3Benchmark-TS79
1,deepar,2,0.9565217391304348,0.9166666666666666,1.0,"(None, 0, 1, 11)",OK,148.070548,False,YAHOOA3,A3Benchmark-TS62
2,deepar,3,0.9523809523809523,0.9090909090909091,1.0,"(None, 0, 1, 10)",OK,149.633119,False,YAHOOA3,A3Benchmark-TS26
3,deepar,4,0.9473684210526316,1.0,0.9,"(None, 1, 0, 9)",OK,177.375327,False,YAHOOA3,A3Benchmark-TS13
4,deepar,5,0.9411764705882353,1.0,0.8888888888888888,"(None, 1, 0, 8)",OK,151.227355,False,YAHOOA3,A3Benchmark-TS72
5,deepar,6,0.9411764705882353,0.8888888888888888,1.0,"(None, 0, 1, 8)",OK,149.505028,False,YAHOOA3,A3Benchmark-TS70
6,deepar,7,0.9333333333333333,0.875,1.0,"(None, 0, 1, 7)",OK,146.059029,False,YAHOOA3,A3Benchmark-TS85
7,deepar,8,0.9333333333333333,0.875,1.0,"(None, 0, 1, 7)",OK,146.924231,False,YAHOOA3,A3Benchmark-TS92
8,deepar,9,0.923076923076923,0.8571428571428571,1.0,"(None, 0, 2, 12)",OK,151.740368,False,YAHOOA3,A3Benchmark-TS32
9,deepar,10,0.9090909090909091,1.0,0.8333333333333334,"(None, 1, 0, 5)",OK,151.172822,False,YAHOOA3,A3Benchmark-TS96
10,deepar,11,0.888888888888889,0.8,1.0,"(None, 0, 2, 8)",OK,151.137408,False,YAHOOA3,A3Benchmark-TS9
11,deepar,12,0.888888888888889,1.0,0.8,"(None, 1, 0, 4)",OK,151.63838,False,YAHOOA3,A3Benchmark-TS8
12,deepar,13,0.8799999999999999,0.8461538461538461,0.9166666666666666,"(None, 1, 2, 11)",OK,144.55502,False,YAHOOA3,A3Benchmark-TS98
13,deepar,14,0.8750000000000001,0.7777777777777778,1.0,"(None, 0, 2, 7)",OK,187.900631,False,YAHOOA3,A3Benchmark-TS16
14,deepar,15,0.8571428571428572,0.8181818181818182,0.9,"(None, 1, 2, 9)",OK,144.93257,False,YAHOOA3,A3Benchmark-TS99
15,deepar,16,0.8571428571428571,0.75,1.0,"(None, 0, 3, 9)",OK,149.0506,False,YAHOOA3,A3Benchmark-TS18
16,deepar,17,0.8571428571428571,0.8571428571428571,0.8571428571428571,"(None, 1, 1, 6)",OK,186.198763,False,YAHOOA3,A3Benchmark-TS65
