timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,115.548310388923,0,0,2,113.548310388923,0.0,0.0,0.0
1416726000.0,341.795684271368,0,0,4,19.6066512066398,252.6,60.56365655398989,5.02537651073816
1416729600.0,566.486614010048,0,0,6,-4.0731445598652,437.516033991898,117.0,10.0437245780154
1416733200.0,734.3807389206212,0,0,8,40.6697265346838,505.2,165.462986797652,15.0480255882846
1416736800.0,372.86692519857695,0,0,10,-297.330333852958,437.516033991898,202.64994448555905,20.0312805740778
1416740400.0,721.70920910994,0,0,12,206.096045755602,252.6,226.026643351642,24.9865200026957
1416744000.0,134.092440326739,0,0,14,-143.814373196989,6.18691562929243e-14,234.0,29.9068135237287
1416747600.0,134.420355109193,0,0,16,110.208432095772,-252.6,226.026643351642,34.7852796617788
1416751200.0,-61.2603610858862,0,0,18,115.99063297962799,-437.516033991898,202.64994448555905,39.6150954408255
1416754800.0,-188.58204444692,0,0,20,86.7654628286537,-505.2,165.462986797652,44.38950592677449
1416758400.0,-103.43783896993601,0,0,22,145.976361347119,-437.516033991898,117.0,49.10183367484351
1416762000.0,-208.84654964852,0,0,24,-94.55569427108259,-252.6,60.56365655398989,53.74548806857321
1416765600.0,35.1862067214178,0,0,26,-49.127767815982,-1.2373831258584901e-13,2.86567351000481e-14,58.31397453739979
1416769200.0,470.310724504713,0,0,28,187.473477418804,252.6,-60.56365655398989,62.8009036398995
1416772800.0,413.401341354113,0,0,30,-4.31469263778494,437.516033991898,-117.0,67.2
1416776400.0,484.06340544077796,0,0,32,40.8212811547692,505.2,-165.462986797652,71.5051110836612
1416780000.0,469.14389976971,0,0,34,124.567594459619,437.516033991899,-202.64994448555905,75.7102158037508
1416783600.0,100.923329129795,0,0,36,-41.4594604596413,252.6,-226.026643351642,79.8094329410786
1416787200.0,-116.624311662257,0,0,38,-4.4213410320708,1.85607468878773e-13,-234.0,83.7970293698138
1416790800.0,-213.06405290729302,0,0,40,137.89516236857,-252.6,-226.026643351642,87.6674280757795
1416794400.0,-217.68195538097,0,0,42,289.068807140075,-437.516033991898,-202.64994448555905,91.41521595641159
1416798000.0,-583.531214683875,0,0,44,-51.903379277694505,-505.2,-165.462986797652,95.035151391472
1416801600.0,-281.678213763498,0,0,46,128.315648654472,-437.516033991899,-117.0,98.52217157392859
1416805200.0,28.4428314419104,0,0,48,191.73508840515203,-252.600000000001,-60.56365655399,101.871399590749
1416808800.0,456.847797703412,0,0,50,301.769646459709,-2.4747662517169697e-13,-5.73134702000961e-14,105.078151243703
1416812400.0,488.411948435625,0,0,52,15.110350280994199,252.6,60.56365655398989,108.13794160064
1416816000.0,743.9745403884109,0,0,54,24.4120151284425,437.516033991898,117.0,111.04649126806999
1416819600.0,798.049257861682,0,0,56,-42.4134613122518,505.2,165.462986797652,113.799732376281
1416823200.0,922.6724937125392,0,0,58,108.112700966453,437.516033991899,202.64994448555905,116.393814268629
1416826800.0,495.226456649853,0,0,60,-162.225295588809,252.6,226.026643351642,118.82510888702
1416830400.0,493.72272336086303,0,0,62,76.6325075147771,1.20676125672963e-12,234.0,121.090215846085
1416834000.0,237.277509368591,0,0,64,76.66489882802409,-252.599999999999,226.026643351642,123.185967188925
1416837600.0,-86.0670226288167,0,0,66,-42.3103649402586,-437.516033991898,202.64994448555905,125.10943181778099
1416841200.0,-10.8043086270104,0,0,68,134.074784981893,-505.2,165.462986797652,126.85791959344499
1416844800.0,-374.4660651189621,0,0,70,-252.379016224721,-437.516033991898,117.0,128.428985097657
1416848400.0,-83.9368182167046,0,0,72,-93.7209058239452,-252.6,60.56365655398989,129.820431053251
1416852000.0,16.3525044482815,0,0,74,-188.677806948955,-3.71214937757546e-13,8.59702053001442e-14,131.030311397237
1416855600.0,308.148233079135,0,0,76,-91.94504436942871,252.599999999999,-60.563656553989716,132.056934002554
1416859200.0,487.24833565673,0,0,78,-44.1665613798249,437.516033991898,-117.0,132.898863044657
1416862800.0,416.88874511509204,0,0,80,-136.403189096908,505.2,-165.462986797652,133.554921009652
1416866400.0,310.517164939735,0,0,82,-140.373114907755,437.516033991898,-202.64994448555905,134.024190341151
1416870000.0,142.859448202239,0,0,84,-102.019923169682,252.60000000000198,-226.026643351642,134.306014723561
