timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-61.9473661069755,0,0,1,-62.9473661069755,0.0,0.0,0.0
1416726000.0,326.50509392772204,0,0,2,56.96032138402899,198.2,64.3941784215072,4.9505941221855085
1416729600.0,478.24120943040396,0,0,3,-2.3455250205901,343.292470060152,124.4,9.89426439084257
1416733200.0,583.491840235075,0,0,4,-7.66042356021629,396.4,175.928167159213,14.824096636078
1416736800.0,532.481339485108,0,0,5,-51.0114470783369,343.292470060152,215.467120461568,19.7331960417255
1416740400.0,505.547899463128,0,0,6,36.410857094038,198.2,240.32234558072003,24.614696788369894
1416744000.0,332.272063386293,0,0,7,47.010291730476595,4.8544999118201104e-14,248.8,29.461771655816
1416747600.0,46.9781894066296,0,0,8,-37.411797745664394,-198.2,240.32234558072003,34.2676415715737
1416751200.0,-18.8602415984229,0,0,9,60.9395229081564,-343.292470060151,215.467120461568,39.0255850920037
1416754800.0,-76.76357482854309,0,0,10,89.97931020937979,-396.4,175.928167159213,43.728947802864106
1416758400.0,-85.08774979159179,0,0,11,74.433568642449,-343.292470060152,124.4,48.37115162611071
1416762000.0,-182.673066193248,0,0,12,-113.812948634688,-198.2,64.3941784215072,52.9457040199337
1416765600.0,16.588707928989198,0,0,13,-53.857499130175505,-9.708999823640221e-14,3.0469212362786104e-14,57.44620705916471
1416769200.0,193.89165877015202,0,0,14,-15.780529191694301,198.2,-64.3941784215072,61.866366383353395
1416772800.0,228.06626085719003,0,0,15,-72.0262092029616,343.292470060151,-124.4,66.2
1416776400.0,267.204518670647,0,0,16,-39.7083611007711,396.4,-175.928167159213,70.44104693063059
1416780000.0,295.470212500742,0,0,17,76.0612872145349,343.292470060152,-215.467120461568,74.5835756876236
1416783600.0,85.70329190383329,0,0,18,31.203844914621897,198.2,-240.32234558072003,78.6217925699316
1416787200.0,-135.342755238264,0,0,19,11.9071949956395,1.45634997354603e-13,-248.8,82.5500497660963
1416790800.0,-254.23734266047995,0,0,20,77.9221496670166,-198.2,-240.32234558072003,86.36285325322321
1416794400.0,-482.134170538003,0,0,21,-34.429450497153304,-343.292470060152,-215.467120461568,90.0548704808697
1416798000.0,-476.59206886341,0,0,22,-19.8848395332963,-396.4,-175.928167159213,93.6209378290989
1416801600.0,-272.662266780371,0,0,23,74.97413544951209,-343.292470060152,-124.4,97.05606783026899
1416805200.0,-136.939975901749,0,0,24,1.29874637530089,-198.20000000000095,-64.39417842150739,100.355456144458
1416808800.0,28.6643342669948,0,0,25,-99.8501540117721,-1.9417999647280399e-13,-6.093842472557232e-14,103.51448827876699
1416812400.0,516.606482207706,0,0,26,121.483557745091,198.2,64.3941784215073,106.52874604110701
1416816000.0,477.513324588974,0,0,27,-126.573159190615,343.292470060152,124.4,109.394013719438
1416819600.0,703.463835651057,0,0,28,-8.97061548598114,396.4,175.928167159213,112.10628397782499
1416823200.0,765.219153740882,0,0,29,62.7977997581026,343.292470060152,215.467120461568,114.66176346106
1416826800.0,566.725215201166,0,0,30,-18.8540084795648,198.2,240.32234558072003,117.05687810001
1416830400.0,281.682457854584,0,0,31,-117.40582025569799,9.46872846729265e-13,248.8,119.28827811028
1416834000.0,187.40959035797505,0,0,32,-8.06559789993097,-198.2,240.32234558072003,121.352842677185
1416837600.0,82.1863076657787,0,0,33,53.7639729438687,-343.292470060151,215.467120461568,123.247684320493
1416841200.0,-43.048388716828796,0,0,34,18.453291191130397,-396.4,175.928167159213,124.970152932828
1416844800.0,-133.210716863914,0,0,35,-75.83608628984771,-343.292470060151,124.4,126.517839486085
1416848400.0,-32.1366035006351,0,0,36,-62.21936132281489,-198.2,64.3941784215072,127.88857940067301
1416852000.0,73.5054988812293,0,0,37,-92.5749566916439,-2.91269994709206e-13,9.140763708835839e-14,129.080455572873
1416855600.0,282.918052881109,0,0,38,-18.979569753470603,198.2,-64.394178421507,130.091801056087
1416859200.0,461.97638322223196,0,0,39,73.16271176987371,343.292470060151,-124.4,130.921201392207
1416862800.0,412.34401470285104,0,0,40,20.3046852721986,396.4,-175.928167159213,131.567496589865
1416866400.0,273.171003853433,0,0,41,-27.684128491938505,343.292470060151,-215.467120461568,132.02978274678802
1416870000.0,195.570526415768,0,0,42,63.385458682502396,198.20000000000095,-240.32234558072003,132.307413313984
1416873600.0,-70.2730754809876,0,0,43,3.12692451901204,3.3981499382740803e-13,-248.8,132.4
1416877200.0,-242.058330213317,0,0,44,20.1566020534186,-198.2,-240.32234558072003,132.307413313984
1416880800.0,-452.82995192802,0,0,45,-71.100144153089,-343.292470060151,-215.467120461568,132.02978274678802
1416884400.0,-416.91971920432,0,0,46,-22.1590486349728,-396.4,-175.928167159213,131.567496589865
1416888000.0,-292.870252669231,0,0,47,-3.09898400128585,-343.292470060152,-124.4,130.921201392207
1416891600.0,-11.348265448666696,0,0,48,73.15411191675331,-198.2,-64.3941784215072,130.091801056087
1416895200.0,144.312042159167,0,0,49,-33.7684134137058,-3.8835999294560893e-13,-1.21876849451145e-13,129.080455572873
1416898800.0,425.871537416419,0,0,50,-14.611220405759699,198.19999999999905,64.394178421507,127.88857940067301
1416902400.0,688.91037187964,0,0,51,43.7000623334029,343.292470060152,124.4,126.517839486085
1416906000.0,812.5659938656261,0,0,52,63.2676737735848,396.4,175.928167159213,124.970152932828
1416909600.0,735.2780466385809,0,0,53,0.2707717963686,343.292470060152,215.467120461568,123.247684320493
1416913200.0,647.457143348731,0,0,54,33.5819550908258,198.2,240.32234558072003,121.352842677185
1416916800.0,486.670243457664,0,0,55,63.58196534738279,4.3690499206381e-13,248.8,119.28827811028
1416920400.0,248.132898229053,0,0,56,32.9536745483234,-198.20000000000095,240.32234558072003,117.05687810001
1416924000.0,174.831084098566,0,0,57,130.994670236089,-343.292470060151,215.467120461568,114.66176346106
1416927600.0,-242.72409200603002,0,0,58,-192.358543143068,-396.4,175.928167159213,112.10628397782499
1416931200.0,-84.60852093053771,0,0,59,-34.1100645898239,-343.292470060152,124.4,109.394013719438
1416934800.0,54.0893766296441,0,0,60,21.3664521670302,-198.2,64.3941784215072,106.52874604110701
1416938400.0,212.66295677023498,0,0,61,48.1484684914694,-1.89374569345853e-12,5.943036434567132e-13,103.51448827876699
1416942000.0,272.677726029113,0,0,62,-23.4835516938379,198.19999999999905,-64.39417842150691,100.355456144458
1416945600.0,470.285805478681,0,0,63,91.3372675882612,343.292470060151,-124.4,97.05606783026899
1416949200.0,271.258499170035,0,0,64,-106.834271499851,396.4,-175.928167159213,93.6209378290989
1416952800.0,281.873298810103,0,0,65,-1.00692126935072,343.292470060152,-215.467120461568,90.0548704808697
1416956400.0,112.612481403186,0,0,66,2.3719737306830497,198.2,-240.32234558072003,86.3628532532233
1416960000.0,-121.74193228576799,0,0,67,-22.491982051863605,-8.74300711976307e-13,-248.8,82.5500497660963
1416963600.0,-283.114916722693,0,0,68,8.785636288095251,-198.19999999999905,-240.32234558072003,78.6217925699316
1416967200.0,-412.846148525131,0,0,69,2.32986630896497,-343.292470060152,-215.467120461568,74.5835756876235
1416970800.0,-387.622046370367,0,0,70,44.26507385821589,-396.4,-175.928167159213,70.44104693063059
1416974400.0,-305.616025390199,0,0,71,24.876444669953,-343.292470060152,-124.4,66.2
1416978000.0,-230.856750649919,0,0,72,-102.12893861176701,-198.19999999999905,-64.39417842150691,61.866366383353395
1416981600.0,115.171737151965,0,0,73,-15.274469907198998,-5.82539989418413e-13,-1.82815274176717e-13,57.44620705916471
1416985200.0,343.023358305965,0,0,74,-46.5165241354737,198.19999999999803,64.3941784215065,52.945704019933785
1416988800.0,555.319232676389,0,0,75,-35.7443890098723,343.292470060151,124.4,48.37115162611071
1416992400.0,657.025058826624,0,0,76,-35.0320561354535,396.4,175.928167159213,43.728947802864106
1416996000.0,693.935883910793,0,0,77,19.150708297068398,343.292470060152,215.467120461568,39.0255850920038
1416999600.0,468.997316975129,0,0,78,-81.79267017716509,198.2,240.32234558072003,34.267641571573805
1417003200.0,291.917089002716,0,0,79,-65.34468265310251,2.03938069081313e-12,248.8,29.461771655816
1417006800.0,166.634890376926,0,0,80,19.8978480078351,-198.19999999999905,240.32234558072003,24.614696788369894
1417010400.0,120.273134540336,0,0,81,147.365288097193,-343.292470060152,215.467120461568,19.7331960417255
1417014000.0,-147.969825704659,0,0,82,-24.322089499950295,-396.4,175.928167159213,14.824096636078
1417017600.0,-85.3007881072857,0,0,83,40.69741756202379,-343.292470060153,124.40000000000099,9.89426439084263
1417021200.0,72.28661092698,0,0,84,117.141838383287,-198.19999999999905,64.39417842150691,4.95059412218549
1417024800.0,222.845157349397,0,0,85,137.845157349398,-6.796299876548149e-13,2.1328448653950305e-13,1.6214323620711e-14
1417028400.0,183.042202018441,0,0,86,-31.8130254378663,198.2,-64.3941784215073,-4.950594122185518
1417032000.0,304.787805984393,0,0,87,8.78960031508444,343.292470060151,-124.4,-9.89426439084253
1417035600.0,-753.513553269431,1,0,88,14.259416292555699,396.4,-175.928167159212,-14.8240966360779
1417039200.0,205.07354570344899,0,0,89,7.981392146589919,343.292470060152,-215.467120461568,-19.7331960417254
1417042800.0,104.610803858845,0,0,90,81.3478462279342,198.2,-240.32234558072003,-24.614696788369894
1417046400.0,-122.888354122762,0,0,91,64.3734175330545,-6.801207155035021e-13,-248.8,-29.461771655816
1417050000.0,-396.429519193947,0,0,92,-15.639532041654,-198.19999999999905,-240.32234558072003,-34.267641571573805
1417053600.0,527.364858301405,1,0,93,-29.2706718515688,-343.29247006015,-215.46712046156898,-39.0255850920037
1417057200.0,-538.7305651449569,0,0,94,-16.6734501828794,-396.4,-175.928167159213,-43.728947802864
1417060800.0,-391.88618347581,0,0,95,29.177438210452298,-343.292470060152,-124.4,-48.37115162611071
1417064400.0,-107.351577943569,0,0,96,112.188304497871,-198.19999999999905,-64.39417842150691,-52.9457040199337
1417068000.0,21.907137654985398,0,0,97,-17.646655285848894,-7.767199858912171e-13,-2.43753698902289e-13,-57.44620705916471
1417071600.0,285.402810721087,0,0,98,-13.325001317063998,198.19999999999803,64.3941784215064,-61.866366383353395
1417075200.0,530.477061465976,0,0,99,29.9845914058254,343.292470060151,124.4,-66.2
1417078800.0,627.939065789227,0,0,100,26.051945560644302,396.4,175.928167159213,-70.44104693063059
1417082400.0,564.976035027652,0,0,101,-20.1999798064441,343.292470060151,215.46712046156898,-74.5835756876236
1417086000.0,412.517402042644,0,0,102,-49.3831509681454,198.20000000000095,240.32234558072003,-78.6217925699316
1417089600.0,320.95737992938,0,0,103,51.7074296954737,2.23356068728594e-12,248.8,-82.5500497660963
1417093200.0,1.57268765884871,0,0,104,-58.1868046686493,-198.19999999999905,240.32234558072003,-86.36285325322321
1417096800.0,-37.7711853981138,0,0,105,75.10903468133921,-343.292470060152,215.467120461568,-90.0548704808697
1417100400.0,-176.40567796652095,0,0,106,31.687092703365398,-396.4,175.928167159213,-93.6209378290989
1417104000.0,-190.229290979139,0,0,107,18.719246911282,-343.292470060152,124.4,-97.05606783026899
1417107600.0,-6.51674354896463,0,0,108,119.64453417398701,-198.20000000000198,64.3941784215078,-100.355456144458
1417111200.0,-61.141593255250704,0,0,109,-66.627104976483,-8.7380998412762e-13,2.74222911265075e-13,-103.51448827876699
1417114800.0,245.671649233912,0,0,110,108.394573696528,198.19999999999803,-64.3941784215064,-106.52874604110701
1417118400.0,108.85414498749,0,0,111,-111.644311353224,343.292470060152,-124.4,-109.394013719438
1417122000.0,199.72177581798599,0,0,112,-20.6437730449763,396.4,-175.928167159213,-112.10628397782499
1417125600.0,61.1846456246805,0,0,113,-64.9789405128442,343.292470060152,-215.467120461568,-114.66176346106
1417129200.0,-61.5288544067391,0,0,114,-16.3496307260092,198.20000000000095,-240.32234558072003,-117.05687810001
1417132800.0,-338.763961334667,0,0,115,-85.6756832243887,2.3306506855223396e-12,-248.8,-119.28827811028
1417136400.0,-504.18269245501403,0,0,116,-60.307504197107896,-198.20000000000095,-240.32234558072003,-121.352842677185
1417140000.0,-633.10524989443,0,0,117,-68.09797505221759,-343.292470060152,-215.467120461568,-123.247684320493
1417143600.0,-663.230388441669,0,0,118,-83.9320683496282,-396.4,-175.928167159213,-124.970152932828
1417147200.0,-516.816514707798,0,0,119,-41.6062051615613,-343.292470060152,-124.4,-126.517839486085
1417150800.0,-273.652041645603,0,0,120,-3.16928382342113,-198.20000000000198,-64.3941784215078,-127.88857940067301
1417154400.0,-23.042927282656198,0,0,121,-14.962471709777803,-3.78749138691706e-12,-1.18860728691343e-12,-129.080455572873
