timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-2.03391196601032,0,0,-3,0.9660880339896828,0.0,0.0,0.0
1416726000.0,167.85234587393,0,0,-6,1.66380087093161,120.9,45.5003881290231,5.78815687397521
1416729600.0,299.83107130071204,0,0,-9,-0.0420898215440886,209.40494263507702,87.9,11.5682184871785
1416733200.0,350.474249118915,0,0,-12,-20.967223914471802,241.8,124.309372132595,17.3321009007921
1416736800.0,340.136195462366,0,0,-15,-29.587755962087805,209.40494263507702,152.24726598530398,23.071742804071803
1416740400.0,297.37661981429903,0,0,-18,-4.1122572361381104,120.9,169.809760261618,28.7791167888192
1416744000.0,185.558827896224,0,0,-21,-3.68741268021386,2.9611959603383e-14,175.8,34.4462405764375
1416747600.0,64.1905259308057,0,0,-24,-0.784422512682751,-120.9,169.809760261618,40.06518818187021
1416751200.0,-50.60276118294389,0,0,-27,-12.073185531979,-209.40494263507702,152.24726598530398,45.628100998808
1416754800.0,-99.1800713863541,0,0,-30,-2.81664230960903,-241.8,124.309372132595,51.1271987906599
1416758400.0,-109.208275991952,0,0,-33,-11.2581239287923,-209.40494263507702,87.9,56.5547905719179
1416762000.0,-58.2845700241325,0,0,-36,-8.788243517851441,-120.9,45.5003881290232,61.903285364695904
1416765600.0,35.0240161360706,0,0,-39,6.858813320672652,-5.9223919206766e-14,2.15292907290105e-14,67.16520281539799
1416769200.0,104.43372318390301,0,0,-42,-1.29907234374423,120.9,-45.5003881290232,72.33318365667
1416772800.0,140.610962591127,0,0,-45,-13.2939800439501,209.40494263507702,-87.8999999999999,77.4
1416776400.0,147.640254991493,0,0,-48,-4.20893832048636,241.8,-124.309372132595,82.35856544457408
1416780000.0,70.2333610284962,0,0,-51,-23.1262606095256,209.40494263507702,-152.24726598530398,87.20194498824871
1416783600.0,-27.242807525602608,0,0,-54,-16.256411990762402,120.9,-169.809760261618,91.92336472677799
1416787200.0,-135.383682125766,0,0,-57,0.9000965465020061,8.8835878810149e-14,-175.8,96.51622132773191
1416790800.0,-259.988700459923,0,0,-60,-10.2530314641578,-120.9,-169.809760261618,100.974091265853
1416794400.0,-319.43120911463797,0,0,-63,-0.0697403011944893,-209.40494263507702,-152.24726598530398,105.290739806938
1416798000.0,-325.866362418057,0,0,-66,-3.21712001313964,-241.8,-124.309372132595,109.460129727678
1416801600.0,-249.851772156841,0,0,-69,2.9767407189797206,-209.40494263507702,-87.90000000000009,113.47642975925699
1416805200.0,-129.455692727964,0,0,-72,-8.38932734185635,-120.9,-45.500388129023285,117.33402274291599
1416808800.0,47.35714510751411,0,0,-75,1.32963162146329,-1.18447838413532e-13,-4.30585814580209e-14,121.027513486051
1416812400.0,215.06986265291698,0,0,-78,2.1177382160137,120.9,45.5003881290232,124.55173630788
1416816000.0,342.261435518221,0,0,-81,-1.94526938097225,209.40494263507702,87.9,127.901762264116
1416819600.0,394.675033381987,0,0,-84,-18.5072447911468,241.8,124.309372132595,131.07290604053802
1416823200.0,407.0420320878991,0,0,-87,-1.67090903831334,209.40494263507702,152.24726598530398,134.060732505831
1416826800.0,342.958278676371,0,0,-90,5.3874555002389695,120.9,169.809760261618,136.861062914514
1416830400.0,223.852606559238,0,0,-93,1.58262580794324,5.77582881783896e-13,175.8,139.469980751294
1416834000.0,81.1172956133268,0,0,-96,-13.676301856963999,-120.9,169.809760261618,141.88383720867202
1416837600.0,-12.3435501390905,0,0,-99,-0.2851297794407,-209.40494263507702,152.24726598530398,144.099256290123
1416841200.0,-597.966748646018,1,0,-102,8.969780827691599,-241.8,124.309372132595,146.113139531735
1416844800.0,-62.3890914820154,0,0,-105,16.193180817367306,-209.40494263507702,87.8999999999999,147.922670335695
1416848400.0,-24.0511235222498,0,0,-108,9.82317043917935,-120.9,45.5003881290232,149.525317909548
