,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,prophet,1,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,12.014899,False,YAHOOA2,synthetic_95
1,prophet,2,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,12.718462,False,YAHOOA2,synthetic_83
2,prophet,3,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,12.112436,False,YAHOOA2,synthetic_89
3,prophet,4,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.925328,False,YAHOOA2,synthetic_41
4,prophet,5,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,12.829373,False,YAHOOA2,synthetic_74
5,prophet,6,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,15.099767,False,YAHOOA2,synthetic_56
6,prophet,7,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.438304,False,YAHOOA2,synthetic_29
7,prophet,8,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.264,False,YAHOOA2,synthetic_71
8,prophet,9,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.779388,False,YAHOOA2,synthetic_65
9,prophet,10,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,11.74396,False,YAHOOA2,synthetic_59
10,prophet,11,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,15.560581,False,YAHOOA2,synthetic_26
11,prophet,12,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.823834,False,YAHOOA2,synthetic_8
12,prophet,13,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,11.778528,False,YAHOOA2,synthetic_23
13,prophet,14,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,13.661308,False,YAHOOA2,synthetic_20
14,prophet,15,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,11.868777,False,YAHOOA2,synthetic_35
15,prophet,16,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,8.930455,False,YAHOOA2,synthetic_98
16,prophet,17,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,13.280709,False,YAHOOA2,synthetic_14
17,prophet,18,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,13.511126,False,YAHOOA2,synthetic_62
18,prophet,19,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,14.098879,False,YAHOOA2,synthetic_17
19,prophet,20,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.330459,False,YAHOOA2,synthetic_92
20,prophet,21,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.910728,False,YAHOOA2,synthetic_53
21,prophet,22,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,12.087873,False,YAHOOA2,synthetic_77
22,prophet,23,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,10.687232,False,YAHOOA2,synthetic_50
23,prophet,24,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,11.597627,False,YAHOOA2,synthetic_44
24,prophet,25,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,18.259772,False,YAHOOA2,synthetic_47
25,prophet,26,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,11.320329,False,YAHOOA2,synthetic_86
26,prophet,27,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,10.743299,False,YAHOOA2,synthetic_64
27,prophet,28,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,13.215219,False,YAHOOA2,synthetic_37
28,prophet,29,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,9.736711,False,YAHOOA2,synthetic_91
29,prophet,30,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,10.898035,False,YAHOOA2,synthetic_70
30,prophet,31,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,11.351774,False,YAHOOA2,synthetic_34
31,prophet,32,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,10.876265,False,YAHOOA2,synthetic_67
32,prophet,33,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,11.927716,False,YAHOOA2,synthetic_7
33,prophet,34,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,12.1235,False,YAHOOA2,synthetic_73
34,prophet,35,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,11.193183,False,YAHOOA2,synthetic_52
