,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,prophet,1,0.9999999999423077,0.9999999999923077,0.9999999999923077,"(None, 0, 0, 13)",OK,20.195115,False,YAHOOA3,A3Benchmark-TS98
1,prophet,2,0.99999999994,0.99999999999,0.99999999999,"(None, 0, 0, 10)",OK,28.764046,False,YAHOOA3,A3Benchmark-TS100
2,prophet,3,0.99999999994,0.99999999999,0.99999999999,"(None, 0, 0, 10)",OK,16.713847,False,YAHOOA3,A3Benchmark-TS9
3,prophet,4,0.9999999999388889,0.9999999999888889,0.9999999999888889,"(None, 0, 0, 9)",OK,16.864746,False,YAHOOA3,A3Benchmark-TS57
4,prophet,5,0.9999999999375,0.9999999999875,0.9999999999875,"(None, 0, 0, 8)",OK,28.551493,False,YAHOOA3,A3Benchmark-TS30
5,prophet,6,0.9999999999375,0.9999999999875,0.9999999999875,"(None, 0, 0, 8)",OK,19.777487,False,YAHOOA3,A3Benchmark-TS92
6,prophet,7,0.9999999999333333,0.9999999999833333,0.9999999999833333,"(None, 0, 0, 6)",OK,19.381751,False,YAHOOA3,A3Benchmark-TS3
7,prophet,8,0.9999999999333333,0.9999999999833333,0.9999999999833333,"(None, 0, 0, 6)",OK,22.792827,False,YAHOOA3,A3Benchmark-TS52
8,prophet,9,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,22.80718,False,YAHOOA3,A3Benchmark-TS91
9,prophet,10,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,19.523408,False,YAHOOA3,A3Benchmark-TS76
10,prophet,11,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,19.19057,False,YAHOOA3,A3Benchmark-TS56
11,prophet,12,0.9599999999424,0.9230769230698225,0.9999999999916667,"(None, 0, 1, 12)",OK,17.236056,False,YAHOOA3,A3Benchmark-TS61
12,prophet,13,0.9333333332711111,0.8749999999890625,0.9999999999857143,"(None, 0, 1, 7)",OK,19.158249,False,YAHOOA3,A3Benchmark-TS72
13,prophet,14,0.8888888888296296,0.799999999992,0.9999999999875,"(None, 0, 2, 8)",OK,21.649551,False,YAHOOA3,A3Benchmark-TS19
14,prophet,15,0.8571428570857144,0.74999999999375,0.9999999999888889,"(None, 0, 3, 9)",OK,23.592894,False,YAHOOA3,A3Benchmark-TS20
15,prophet,16,0.8571428570857144,0.74999999999375,0.9999999999888889,"(None, 0, 3, 9)",OK,22.415213,False,YAHOOA3,A3Benchmark-TS62
16,prophet,17,0.8571428570693876,0.9999999999666667,0.74999999998125,"(None, 1, 0, 3)",OK,29.920824,False,YAHOOA3,A3Benchmark-TS35
17,prophet,18,0.8181818181260331,0.6923076923023669,0.9999999999888889,"(None, 0, 4, 9)",OK,23.5625,False,YAHOOA3,A3Benchmark-TS89
18,prophet,19,0.6666666666166666,0.49999999999687506,0.9999999999875,"(None, 0, 8, 8)",OK,19.958623,False,YAHOOA3,A3Benchmark-TS44
19,prophet,20,0.6666666666148148,0.49999999999583333,0.9999999999833333,"(None, 0, 6, 6)",OK,17.591675,False,YAHOOA3,A3Benchmark-TS55
20,prophet,21,0.6315789473185596,0.46153846153491124,0.9999999999833333,"(None, 0, 7, 6)",OK,19.237802,False,YAHOOA3,A3Benchmark-TS48
21,prophet,22,0.599999999952,0.42857142856836733,0.9999999999833333,"(None, 0, 8, 6)",OK,18.277434,False,YAHOOA3,A3Benchmark-TS32
22,prophet,23,0.5714285713823128,0.3999999999973333,0.9999999999833333,"(None, 0, 9, 6)",OK,17.487484,False,YAHOOA3,A3Benchmark-TS43
23,prophet,24,0.49999999995625,0.33333333333055554,0.999999999975,"(None, 0, 8, 4)",OK,27.211263,False,YAHOOA3,A3Benchmark-TS18
24,prophet,25,0.49999999995416666,0.3333333333296296,0.9999999999666667,"(None, 0, 6, 3)",OK,15.902258,False,YAHOOA3,A3Benchmark-TS10
25,prophet,26,0.461538461495858,0.299999999997,0.9999999999666667,"(None, 0, 7, 3)",OK,16.599167,False,YAHOOA3,A3Benchmark-TS90
26,prophet,27,0.39999999996400004,0.24999999999843753,0.999999999975,"(None, 0, 12, 4)",OK,17.587048,False,YAHOOA3,A3Benchmark-TS77
27,prophet,28,0.30769230766153843,0.18181818181652892,0.99999999995,"(None, 0, 9, 2)",OK,21.165223,False,YAHOOA3,A3Benchmark-TS59
28,prophet,29,0.24999999997499997,0.14285714285612244,0.99999999995,"(None, 0, 12, 2)",OK,19.521139,False,YAHOOA3,A3Benchmark-TS75
29,prophet,30,0.0,0.0,0.0,"(None, 0, 7, 0)",OK,14.418784,False,YAHOOA3,A3Benchmark-TS69
30,prophet,31,0.0,0.0,0.0,"(None, 0, 7, 0)",OK,15.496394,False,YAHOOA3,A3Benchmark-TS82
31,prophet,32,0.0,0.0,0.0,"(None, 0, 3, 0)",OK,14.704551,False,YAHOOA3,A3Benchmark-TS94
32,prophet,33,0.0,0.0,0.0,"(None, 0, 14, 0)",OK,13.972733,False,YAHOOA3,A3Benchmark-TS41
33,prophet,34,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,12.434558,False,YAHOOA3,A3Benchmark-TS80
34,prophet,35,0.0,0.0,0.0,"(None, 0, 12, 0)",OK,16.750743,False,YAHOOA3,A3Benchmark-TS81
35,prophet,36,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,16.032463,False,YAHOOA3,A3Benchmark-TS95
36,prophet,37,0.0,0.0,0.0,"(None, 0, 16, 0)",OK,14.011754,False,YAHOOA3,A3Benchmark-TS42
37,prophet,38,0.0,0.0,0.0,"(None, 0, 13, 0)",OK,15.686303,False,YAHOOA3,A3Benchmark-TS12
38,prophet,39,0.0,0.0,0.0,"(None, 0, 5, 0)",OK,15.102871,False,YAHOOA3,A3Benchmark-TS96
39,prophet,40,0.0,0.0,0.0,"(None, 0, 8, 0)",OK,33.681441,False,YAHOOA3,A3Benchmark-TS24
40,prophet,41,0.0,0.0,0.0,"(None, 0, 10, 0)",OK,30.220649,False,YAHOOA3,A3Benchmark-TS37
