,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,deepar,1,0.9999999999416667,0.9999999999916667,0.9999999999916667,"(None, 0, 0, 12)",OK,301.336744,False,YAHOOA3,A3Benchmark-TS62
1,deepar,2,0.99999999994,0.99999999999,0.99999999999,"(None, 0, 0, 10)",OK,272.105789,False,YAHOOA3,A3Benchmark-TS19
2,deepar,3,0.99999999994,0.99999999999,0.99999999999,"(None, 0, 0, 10)",OK,271.223044,False,YAHOOA3,A3Benchmark-TS97
3,deepar,4,0.99999999994,0.99999999999,0.99999999999,"(None, 0, 0, 10)",OK,282.581159,False,YAHOOA3,A3Benchmark-TS9
4,deepar,5,0.9999999999388889,0.9999999999888889,0.9999999999888889,"(None, 0, 0, 9)",OK,236.431474,False,YAHOOA3,A3Benchmark-TS13
5,deepar,6,0.9999999999375,0.9999999999875,0.9999999999875,"(None, 0, 0, 8)",OK,246.329673,False,YAHOOA3,A3Benchmark-TS64
6,deepar,7,0.9999999999375,0.9999999999875,0.9999999999875,"(None, 0, 0, 8)",OK,215.168307,False,YAHOOA3,A3Benchmark-TS85
7,deepar,8,0.9999999999357143,0.9999999999857143,0.9999999999857143,"(None, 0, 0, 7)",OK,216.560386,False,YAHOOA3,A3Benchmark-TS11
8,deepar,9,0.9999999999357143,0.9999999999857143,0.9999999999857143,"(None, 0, 0, 7)",OK,280.629743,False,YAHOOA3,A3Benchmark-TS87
9,deepar,10,0.9999999999333333,0.9999999999833333,0.9999999999833333,"(None, 0, 0, 6)",OK,221.116564,False,YAHOOA3,A3Benchmark-TS52
10,deepar,11,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,265.080629,False,YAHOOA3,A3Benchmark-TS7
11,deepar,12,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,236.880012,False,YAHOOA3,A3Benchmark-TS79
12,deepar,13,0.9696969696411387,0.9999999999937501,0.941176470582699,"(None, 1, 0, 16)",OK,281.913219,False,YAHOOA3,A3Benchmark-TS2
13,deepar,14,0.9677419354276795,0.9999999999933333,0.9374999999941407,"(None, 1, 0, 15)",OK,258.865227,False,YAHOOA3,A3Benchmark-TS14
14,deepar,15,0.9629629629058984,0.9999999999923077,0.9285714285647959,"(None, 1, 0, 13)",OK,222.855864,False,YAHOOA3,A3Benchmark-TS51
15,deepar,16,0.9629629629058984,0.9999999999923077,0.9285714285647959,"(None, 1, 0, 13)",OK,284.598466,False,YAHOOA3,A3Benchmark-TS86
16,deepar,17,0.9599999999424,0.9999999999916667,0.9230769230698225,"(None, 1, 0, 12)",OK,225.121339,False,YAHOOA3,A3Benchmark-TS21
17,deepar,18,0.9565217390722117,0.9166666666590277,0.999999999990909,"(None, 0, 1, 11)",OK,269.953404,False,YAHOOA3,A3Benchmark-TS83
18,deepar,19,0.9565217390722117,0.999999999990909,0.9166666666590277,"(None, 1, 0, 11)",OK,250.454877,False,YAHOOA3,A3Benchmark-TS99
19,deepar,20,0.9523809523219955,0.99999999999,0.9090909090826447,"(None, 1, 0, 10)",OK,236.411063,False,YAHOOA3,A3Benchmark-TS100
20,deepar,21,0.9523809523219955,0.99999999999,0.9090909090826447,"(None, 1, 0, 10)",OK,316.870124,False,YAHOOA3,A3Benchmark-TS63
21,deepar,22,0.9473684209927978,0.9999999999888889,0.899999999991,"(None, 1, 0, 9)",OK,246.260013,False,YAHOOA3,A3Benchmark-TS10
22,deepar,23,0.9473684209927978,0.9999999999888889,0.899999999991,"(None, 1, 0, 9)",OK,283.136299,False,YAHOOA3,A3Benchmark-TS40
23,deepar,24,0.9411764705273357,0.9999999999875,0.8888888888790123,"(None, 1, 0, 8)",OK,277.730939,False,YAHOOA3,A3Benchmark-TS24
24,deepar,25,0.9411764705273357,0.9999999999875,0.8888888888790123,"(None, 1, 0, 8)",OK,275.695951,False,YAHOOA3,A3Benchmark-TS30
25,deepar,26,0.9333333332711111,0.9999999999857143,0.8749999999890625,"(None, 1, 0, 7)",OK,276.664736,False,YAHOOA3,A3Benchmark-TS31
26,deepar,27,0.9333333332711111,0.9999999999857143,0.8749999999890625,"(None, 1, 0, 7)",OK,259.390901,False,YAHOOA3,A3Benchmark-TS65
27,deepar,28,0.9230769230130177,0.9999999999833333,0.8571428571306122,"(None, 1, 0, 6)",OK,251.348969,False,YAHOOA3,A3Benchmark-TS4
28,deepar,29,0.9230769230130177,0.9999999999833333,0.8571428571306122,"(None, 1, 0, 6)",OK,244.099051,False,YAHOOA3,A3Benchmark-TS6
29,deepar,30,0.9230769230130177,0.9999999999833333,0.8571428571306122,"(None, 1, 0, 6)",OK,315.38229,False,YAHOOA3,A3Benchmark-TS3
30,deepar,31,0.9230769230130177,0.9999999999833333,0.8571428571306122,"(None, 1, 0, 6)",OK,299.908297,False,YAHOOA3,A3Benchmark-TS74
