,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,deepar,1,0.9999999999333333,0.9999999999833333,0.9999999999833333,"(None, 0, 0, 6)",OK,263.599347,False,YAHOOA1,real_66
1,deepar,2,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,254.560561,False,YAHOOA1,real_67
2,deepar,3,0.99999999993,0.99999999998,0.99999999998,"(None, 0, 0, 5)",OK,236.309613,False,YAHOOA1,real_62
3,deepar,4,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,206.532337,False,YAHOOA1,real_8
4,deepar,5,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,206.798957,False,YAHOOA1,real_41
5,deepar,6,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,257.129754,False,YAHOOA1,real_4
6,deepar,7,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,205.486951,False,YAHOOA1,real_42
7,deepar,8,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,206.535018,False,YAHOOA1,real_17
8,deepar,9,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,205.329182,False,YAHOOA1,real_31
9,deepar,10,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,208.255326,False,YAHOOA1,real_21
10,deepar,11,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,216.411374,False,YAHOOA1,real_2
11,deepar,12,0.9999999999,0.99999999995,0.99999999995,"(None, 0, 0, 2)",OK,204.61742,False,YAHOOA1,real_37
12,deepar,13,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,207.906048,False,YAHOOA1,real_16
13,deepar,14,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,204.371164,False,YAHOOA1,real_22
14,deepar,15,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,208.710337,False,YAHOOA1,real_33
15,deepar,16,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,209.003876,False,YAHOOA1,real_25
16,deepar,17,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,260.380444,False,YAHOOA1,real_10
17,deepar,18,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,260.553326,False,YAHOOA1,real_6
18,deepar,19,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,260.343839,False,YAHOOA1,real_5
19,deepar,20,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,264.145445,False,YAHOOA1,real_11
20,deepar,21,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,207.19829,False,YAHOOA1,real_50
21,deepar,22,0.99999999985,0.9999999999,0.9999999999,"(None, 0, 0, 1)",OK,285.1932,False,YAHOOA1,real_58
22,deepar,23,0.888888888819753,0.799999999984,0.999999999975,"(None, 0, 1, 4)",OK,261.245549,False,YAHOOA1,real_60
23,deepar,24,0.8571428570693876,0.9999999999666667,0.74999999998125,"(None, 1, 0, 3)",OK,207.477895,False,YAHOOA1,real_15
24,deepar,25,0.8571428570693876,0.74999999998125,0.9999999999666667,"(None, 0, 1, 3)",OK,203.782955,False,YAHOOA1,real_9
25,deepar,26,0.8571428570693876,0.9999999999666667,0.74999999998125,"(None, 1, 0, 3)",OK,257.351589,False,YAHOOA1,real_13
26,deepar,27,0.79999999992,0.6666666666444444,0.99999999995,"(None, 0, 1, 2)",OK,204.947824,False,YAHOOA1,real_20
27,deepar,28,0.79999999992,0.6666666666444444,0.99999999995,"(None, 0, 1, 2)",OK,268.011585,False,YAHOOA1,real_65
28,deepar,29,0.79999999992,0.6666666666444444,0.99999999995,"(None, 0, 1, 2)",OK,207.673431,False,YAHOOA1,real_43
29,deepar,30,0.6666666666024692,0.599999999988,0.74999999998125,"(None, 1, 2, 3)",OK,203.577694,False,YAHOOA1,real_47
30,deepar,31,0.6666666666,0.99999999995,0.4999999999875,"(None, 2, 0, 2)",OK,207.481165,False,YAHOOA1,real_1
31,deepar,32,0.6666666665944444,0.6666666666444444,0.6666666666444444,"(None, 1, 1, 2)",OK,208.224949,False,YAHOOA1,real_51
32,deepar,33,0.6666666665944444,0.6666666666444444,0.6666666666444444,"(None, 1, 1, 2)",OK,204.915565,False,YAHOOA1,real_57
33,deepar,34,0.6666666665777777,0.9999999999,0.499999999975,"(None, 1, 0, 1)",OK,204.909754,False,YAHOOA1,real_45
34,deepar,35,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,209.496223,False,YAHOOA1,real_36
35,deepar,36,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,207.732464,False,YAHOOA1,real_30
36,deepar,37,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,184.839149,False,YAHOOA1,real_54
37,deepar,38,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,260.439612,False,YAHOOA1,real_12
38,deepar,39,0.6666666665777777,0.499999999975,0.9999999999,"(None, 0, 1, 1)",OK,210.161756,False,YAHOOA1,real_32
