timestamp,value
1,-0.12217105870344619
2,0.06854747773735477
3,0.404355881378432
4,0.3194931241811092
5,-0.057638420273219235
6,-0.2588985443112949
7,0.365042695139471
8,0.2726565918198718
9,-0.1787714891725572
10,0.013006085610967541
11,0.1219422295788462
12,0.020905696931625625
13,-0.16985696148456372
14,0.1910808053710525
15,-0.11171480348088321
16,0.06451171690566376
17,-0.11877204591127342
18,0.27310499193698445
19,0.4920813309607302
20,0.007535385709821513
21,-0.011558314524018495
22,0.15285796604599497
23,0.12821004381049012
24,-0.05615695130924322
25,-0.2676284946789764
26,0.3257228362687736
27,-0.19244900762366912
28,-0.026200275487526122
29,0.0919480141346064
30,0.13661658364051044
31,0.08828028029769222
32,0.04281623780663238
33,-0.15542016133560438
34,0.19187447084086293
35,0.5140944522597218
36,-0.351396030418066
37,0.3961574644516459
38,0.27200262769956046
39,0.012731865631860143
40,-0.06064465330321578
41,-0.14621503358158588
42,0.1271023927797687
43,-0.0930579650397154
44,0.07634097877600568
45,-0.07979850591826958
46,-0.08032877727228115
47,0.2098538713933423
48,0.06101444390942323
49,-0.17534451704171766
50,0.2099578639590532
51,0.08968035333977582
52,-0.3536272897277948
53,-0.1450268106284293
54,0.06823305356512849
55,0.18196783933170102
56,0.31236650282312667
57,0.3815956640051817
58,-0.2712222894863542
59,-0.44242162858769873
60,-0.1579886264096695
61,0.04424948139801249
62,-0.05088327608886942
63,0.4092975537795693
64,-0.3186460148828146
65,0.03795751701167195
66,-0.03414375774345377
67,0.009234393176820888
68,-0.2898568455838531
69,0.0045926126407839635
70,-0.0032850295217549882
71,-0.5558212688971081
72,0.02195684380817383
73,0.15412610948842623
74,0.06853626869262047
75,-0.13703803485208332
76,-0.06827075166821985
77,-0.25729373899192887
78,-0.10372913989724852
79,0.170860599539284
80,-0.12501975603827456
81,0.04010513740406578
82,0.05161141617539957
83,-0.2855337867359511
84,-0.023887625809990647
85,-0.13615172590018892
86,-0.15161147949671988
87,-0.254397872064384
88,0.08447016936007046
89,0.06302804049756179
90,-0.20142215577252937
91,-0.05705198987086067
92,0.13144848636056167
93,0.1951917542645611
94,-0.04968400709844542
95,-0.08639360030763586
96,0.22855583838855367
97,-0.021147527922237133
98,-0.1833261446091386
99,-0.45447640920401666
100,0.19456023875291142
101,0.02099171437833241
102,0.16475816211196734
103,-0.33610594002613114
104,0.210695657129423
105,-0.037622540702731626
106,-0.11378293252273655
