timestamp,value
1,0.2222675977923083
2,-0.17540836558887676
3,-0.6726613729833272
4,-1.0261364873516066
5,-1.816826869887782
6,-1.6768411944157842
7,-1.9831990559393347
8,-1.9954414057260477
9,-1.9033290654787636
10,-1.9459716273319732
11,-2.326604533815102
12,-2.1868820026397686
13,-1.9663703995357509
14,-1.4053761242506462
15,-1.5573911593847698
16,-1.254440127541508
17,-1.2280777987196796
18,-0.4628158299545432
19,-0.23028142531845194
20,-0.48561441340512823
21,-0.004986758428965565
22,0.510134670788104
23,0.6254484648221668
24,0.9732230964954758
25,1.3136667139053733
26,1.3325679998446107
27,1.057423805834476
28,1.248391309838187
29,0.9275626798123179
30,1.1710332311364031
31,1.230958044946004
32,0.7046961775667361
33,0.29250414928636864
34,0.7677764380849814
35,0.42985194021670237
36,-0.028656546710817687
37,0.3609813537746901
38,0.024048932144709767
39,-0.1738255060779388
40,-0.3108440019883006
41,-0.1544128054006767
42,-0.45013595578628773
43,-0.10258521501360407
44,-0.5538317811722547
45,-0.36848816635255555
46,-0.3504942234621038
47,-0.19352207037764835
48,-0.20317084706413613
49,0.16650783459375398
50,-0.25255426341250686
51,0.38601003658774646
52,0.2602040183434301
53,0.06262988646493492
54,0.2433156080767741
55,0.09157027800173981
56,0.07488427976895001
57,0.19287124560461646
58,0.10305703709254554
59,-0.1555163562426327
60,-0.4987969939661418
61,-0.4854876856660364
62,-1.2733924126142508
63,-1.4644605695625397
64,-1.7056434648040453
65,-2.0547368618113233
66,-2.075661772247799
67,-2.3993330319098964
68,-2.4949976949496824
69,-3.0666489984358565
70,-2.6134108503174875
71,-2.7120674860839427
72,-2.689396657419903
73,-2.815144312434848
74,-2.721151127377448
75,-2.243465641501893
76,-2.323931243472444
77,-2.2434605215739967
78,-1.691376165319943
79,-1.0654673731016584
80,-0.738632170901165
81,-0.11952332922505629
82,0.23729099407375334
83,1.3429454047953788
84,1.2687861013804325
85,1.6580766133028244
86,2.1664001516887144
87,2.6923025377136223
88,3.3590401676737054
89,3.528844544067243
90,3.4443680848537106
91,3.4145328454322104
92,3.868251802444699
93,3.3898164543101195
94,3.6242924101887235
95,3.324674820814349
96,3.6290592247687714
97,3.0661562299799408
98,2.7379490266763495
99,2.4650485127361605
100,2.1353424357946555
101,1.884616512708313
102,1.8512463487396
103,1.2310323950967423
104,0.6750880126499877
105,0.5843621966395711
106,0.43193953235020155
107,0.13609215343425046
108,0.259240908879575
109,-0.30054247284641444
110,0.010589038381711657
111,-0.10910775977237963
112,-0.6002732570877994
113,-0.6455820008936803
114,-0.6997809744263632
115,-0.9460311260435014
116,-0.9339642338885306
117,-0.7059245893005964
118,-0.8792493441432075
119,-0.785747554170196
120,-1.1421944048819412
121,-1.7709297850399706
122,-1.5144470204015417
123,-1.860145169215324
124,-2.3068684250452347
125,-2.655870723058377
126,-2.6143931402684264
127,-2.9915053515405825
128,-3.081649128856024
129,-3.5792131525455395
130,-3.6451588594568105
131,-3.692040161799578
132,-4.151289834715658
133,-4.0138960843633695
134,-4.321279068485633
135,-4.144896660778493
136,-4.608998613953116
137,-4.0561288596016
138,-3.742695944804477
139,-3.284586017534212
140,-3.3259181194237297
141,-3.4279207659288664
142,-2.7352483095011033
143,-2.1459009722180653
144,-1.711706528872269
145,-1.379867828965284
146,-0.504881664222185
147,-0.19291568479130963
148,0.3768562270301337
149,0.6077680828829984
150,1.2770464489213027
151,1.5355107740551737
152,1.493556579095854
153,1.7810798273184918
154,2.2925352216477983
155,2.5624840654411667
156,2.2666936492076335
157,2.8226569186836397
158,1.9965954491371032
159,2.2757747664644223
160,2.107852320914775
161,1.9682161608547066
162,1.619139685192672
163,1.128466103343842
164,1.051565910664739
165,1.178494622952627
166,0.8127364146677957
167,0.37089481512269795
168,0.2202626993308564
169,0.06562562049669352
170,-0.3173011936157344
171,-0.48037910717206067
172,-0.0598501700935391
173,-0.28159220810816304
174,-0.36576777500138064
175,-0.2179239013923768
176,-0.16276965041388575
177,-0.16744283333928794
178,-0.17986622874111283
179,0.6382226201646178
180,0.25863250020758155
181,0.4903599321298239
182,0.5885220727167747
183,0.7610989590350947
184,0.8686630299104268
185,0.9988925181699577
186,0.42769126043495587
187,0.8244088090454771
188,0.6532313147532857
189,0.5879041989975619
190,0.4483859886765564
191,0.2454907443839206
192,-0.008657103433288738
193,0.02550360913201545
194,0.14717630417142646
195,-0.4301664447547081
196,-0.776588691373099
197,-0.7721203671211752
198,-0.9863909092570111
199,-1.186033984369151
200,-1.1271404730955712
201,-1.4772215626596066
202,-1.3165038699604843
203,-1.030212979230524
204,-1.2671528922255806
205,-1.1650651806191537
206,-1.0994383546615614
207,-0.744846053443883
208,-0.8132756880267115
209,-0.6496051704769409
210,-0.6585673311839798
211,-0.39641793656415014
212,-0.1869463440921996
213,-0.17186060619381574
214,0.02960324440115772
215,-0.2835137104398043
216,-0.27916995471911027
217,-0.2911561387900189
218,-0.3669784193756928
219,-0.7886862984636079
220,-0.24589488941116555
221,-0.7921684595153812
222,-1.3543262496187949
223,-1.3515188386588233
224,-1.8141951248508934
225,-2.388946863491668
226,-2.958048428750498
227,-3.153967403649089
228,-2.827786593478064
229,-3.687257077826537
230,-3.650910968654103
231,-3.7115187629637063
232,-3.600404809836603
233,-3.9353476674247205
234,-4.0380646996601
235,-4.514266203716135
236,-4.068324252107686
237,-3.781683012421464
238,-3.519220840331228
239,-3.217694552243002
240,-3.11205964251574
241,-2.477092590977733
242,-2.3866719691446665
243,-2.2044558777437224
244,-1.1647442232089864
245,-0.5603479970711354
246,-0.38364778097516383
247,0.08581640431253325
248,0.1348065631375292
249,0.7630875258274921
250,0.9680840710244925
251,1.2352917608939045
