,pipeline,rank,f1,recall,precision,confusion_matrix,status,elapsed,split,dataset,signal
0,deepar,1,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,207.058488,False,YAHOOA2,synthetic_41
1,deepar,2,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,239.444516,False,YAHOOA2,synthetic_29
2,deepar,3,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,207.896336,False,YAHOOA2,synthetic_83
3,deepar,4,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,205.001136,False,YAHOOA2,synthetic_68
4,deepar,5,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,233.23793,False,YAHOOA2,synthetic_35
5,deepar,6,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,211.009016,False,YAHOOA2,synthetic_23
6,deepar,7,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,239.491487,False,YAHOOA2,synthetic_98
7,deepar,8,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,249.75766,False,YAHOOA2,synthetic_14
8,deepar,9,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,249.14527,False,YAHOOA2,synthetic_80
9,deepar,10,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,301.219986,False,YAHOOA2,synthetic_59
10,deepar,11,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,260.910841,False,YAHOOA2,synthetic_2
11,deepar,12,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,271.025028,False,YAHOOA2,synthetic_17
12,deepar,13,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,299.729699,False,YAHOOA2,synthetic_38
13,deepar,14,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,229.94929,False,YAHOOA2,synthetic_56
14,deepar,15,0.9999999999166667,0.9999999999666667,0.9999999999666667,"(None, 0, 0, 3)",OK,265.774353,False,YAHOOA2,synthetic_5
