timestamp,value,is_anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3
1416722400.0,-46.3943563961523,0,0,3,-49.3943563961523,0.0,0.0,0.0
1416726000.0,311.346233647011,0,0,6,14.794050358967302,250.5,35.25115394296329,4.80102934508021
1416729600.0,543.279050952907,0,0,9,22.704979640407,433.878727296004,68.1,9.595344016496867
1416733200.0,603.441982514661,0,0,12,-20.24219981461189,501.0,96.3079435976078,14.376238731664698
1416736800.0,652.807243433169,0,0,15,66.8388291647036,433.878727296004,117.952659995441,19.1370269770208
1416740400.0,429.820902570969,0,0,18,5.890754670679341,250.5,131.559097540571,23.8710503597182
1416744000.0,245.312241682096,0,0,21,59.540553762105,6.135480463728241e-14,136.2,28.5716879199908
1416747600.0,-72.1144822983702,0,0,24,-10.4059452301051,-250.5,131.559097540571,33.2323653911637
1416751200.0,-236.168167469544,0,0,27,14.9113354366588,-433.878727296004,117.952659995441,37.8465643943601
1416754800.0,-360.393130118508,0,0,30,-28.1089052711588,-501.0,96.3079435976078,42.4078315550435
1416758400.0,-228.08795970714687,0,0,33,57.780980060212094,-433.878727296004,68.1,46.909787528645104
1416762000.0,-135.831627485745,0,0,36,-7.92891735136273,-250.5,35.2511539429634,51.3461359226547
1416765600.0,134.38922701445298,0,0,39,39.6785549117587,-1.22709609274565e-13,1.6679689404387e-14,55.7106721026945
1416769200.0,328.172698642247,0,0,42,10.9265607149495,250.5,-35.25115394296329,59.9972918702612
1416772800.0,477.14120322150086,0,0,45,2.16247592549781,433.878727296004,-68.1,64.2
1416776400.0,573.552890618397,0,0,48,52.5479155914359,501.0,-96.3079435976077,68.3129186245692
1416780000.0,450.85411637786,0,0,51,11.5977536219278,433.878727296004,-117.95265999544,72.3302954553691
1416783600.0,207.39556968671693,0,0,54,-41.7918446003499,250.5,-131.559097540571,76.24651182763759
1416787200.0,-34.6003500328612,0,0,57,-35.4564405915227,1.8406441391184693e-13,-136.2,80.05609055866141
1416790800.0,-252.80192593583197,0,0,60,-14.496532003372199,-250.5,-131.559097540571,83.7537036081108
1416794400.0,-337.575709798817,0,0,63,63.921497962840995,-433.878727296004,-117.952659995441,87.33417952978607
1416798000.0,-503.804590547799,0,0,66,-63.289157654543715,-501.0,-96.3079435976078,90.79251070435272
1416801600.0,-341.267670503905,0,0,69,-2.41280355085078,-433.878727296004,-68.10000000000011,94.1238603429497
1416805200.0,-41.22750162846221,0,0,72,75.2000830626258,-250.500000000001,-35.2511539429634,97.32356925187621
1416808800.0,189.45106671861302,0,0,75,14.0639043697184,-2.4541921854913e-13,-3.3359378808773895e-14,100.387162348895
1416812400.0,506.80238898880685,0,0,78,39.740880123803294,250.5,35.2511539429634,103.31035492204
1416816000.0,746.1366740815538,0,0,81,57.068888163375995,433.878727296004,68.1,106.089058622174
1416819600.0,821.970953312819,0,0,84,31.943622534300104,501.0,96.3079435976077,108.719387180912
1416823200.0,770.203684226313,0,0,87,20.1746350889464,433.878727296004,117.95265999544,111.197661845922
1416826800.0,533.892542199756,0,0,90,-51.6869718668075,250.5,131.559097540571,113.52041652599199
1416830400.0,280.654036166091,0,0,93,-64.2303664725808,1.19672879972594e-12,136.2,115.684402638671
1416834000.0,56.5137294854218,0,0,96,-38.2319617088548,-250.499999999999,131.559097540571,117.686593653705
1416837600.0,-96.27530162075672,0,0,99,1.12657635389028,-433.87872729600304,117.952659995441,119.524189325916
1416841200.0,-186.094982112871,0,0,102,-4.59754532207267,-501.0,96.3079435976077,121.194619611594
1416844800.0,-94.9734990068348,0,0,105,43.1096800262283,-433.878727296004,68.1,122.69554826294
1416848400.0,21.592069406746397,0,0,108,4.81603936826677,-250.5,35.25115394296329,124.02487609551599
1416852000.0,208.08682510621398,0,0,111,-28.093918817932,-3.6812882782369396e-13,5.003906821316079e-14,125.180743924146
1416855600.0,438.143650559012,0,0,114,-17.2667306611784,250.499999999999,-35.25115394296321,126.16153516315399
1416859200.0,545.579203181528,0,0,117,-64.1654022017821,433.87872729600304,-68.0999999999999,126.96587808730699
1416862800.0,703.034934854311,0,0,120,50.750230701626606,501.0,-96.30794359760759,127.592647750292
1416866400.0,510.403449287933,0,0,123,-56.5635855706941,433.878727296004,-117.952659995441,128.040967558064
1416870000.0,406.179315510467,0,0,126,32.92820255620589,250.500000000002,-131.559097540571,128.31021049483
1416873600.0,160.966888576606,0,0,129,39.76688857660589,4.2948363246097705e-13,-136.2,128.4
1416877200.0,-77.7278732553086,0,0,132,44.02101379043149,-250.499999999999,-131.559097540571,128.31021049483
1416880800.0,-282.377756628582,0,0,135,6.4126631047980425,-433.87872729600304,-117.952659995441,128.040967558064
1416884400.0,-359.548496371423,0,0,138,-27.833200524107298,-501.0,-96.3079435976077,127.592647750292
1416888000.0,-200.743245145139,0,0,141,33.2696040635592,-433.878727296005,-68.1000000000002,126.96587808730699
1416891600.0,-9.83989888416139,0,0,144,5.74971989564792,-250.5,-35.25115394296329,126.16153516315399
1416895200.0,247.420426411386,0,0,147,-24.7603175127596,-4.90838437098259e-13,-6.671875761754779e-14,125.180743924146
1416898800.0,565.92548949787,0,0,150,6.14945945939061,250.499999999999,35.25115394296321,124.02487609551599
1416902400.0,805.357694345524,0,0,153,27.6834187865792,433.878727296004,68.10000000000011,122.69554826294
1416906000.0,877.897976225845,0,0,156,3.39541301664317,501.0,96.30794359760759,121.194619611594
1416909600.0,856.048329247754,0,0,159,25.6927526303935,433.878727296004,117.952659995441,119.524189325916
1416913200.0,659.081804091114,0,0,162,-2.66388710316208,250.5,131.559097540571,117.686593653705
1416916800.0,439.044014696303,0,0,165,22.159612057631698,5.521932417355419e-13,136.2,115.684402638671
1416920400.0,144.97938851976005,0,0,168,-17.6001255468021,-250.500000000001,131.559097540571,113.52041652599199
1416924000.0,-63.209702181463896,0,0,171,-29.481296726823203,-433.87872729600304,117.952659995441,111.197661845922
1416927600.0,-142.34498771149998,0,0,174,-20.3723184900195,-501.0,96.3079435976079,108.719387180912
1416931200.0,-35.8377695601534,0,0,177,46.8518991136766,-433.878727296004,68.1,106.089058622174
1416934800.0,57.5127616794763,0,0,180,-10.548747185527,-250.5,35.2511539429634,103.31035492204
1416938400.0,268.77269046721904,0,0,183,-14.6144718816736,-2.39345759945187e-12,3.2533824854824896e-13,100.387162348895
1416942000.0,524.764428887536,0,0,186,26.1920135786237,250.499999999999,-35.25115394296321,97.32356925187621
1416945600.0,639.285902001144,0,0,189,-9.61668563780904,433.87872729600304,-68.0999999999998,94.1238603429497
1416949200.0,772.392314784247,0,0,192,84.9077476775023,501.0,-96.3079435976078,90.79251070435272
1416952800.0,618.57986610534,0,0,195,20.3196192749893,433.878727296005,-117.95265999544,87.33417952978607
1416956400.0,459.08866586565,0,0,198,58.3940597981097,250.5,-131.559097540571,83.7537036081108
1416960000.0,162.989167138261,0,0,201,18.133076579600502,-1.10500670206894e-12,-136.2,80.05609055866141
1416963600.0,-160.32540500279,0,0,204,-58.512819289856786,-250.499999999999,-131.559097540571,76.24651182763759
1416967200.0,-229.948420647855,0,0,207,42.5526711882201,-433.878727296004,-117.95265999544,72.3302954553691
1416970800.0,-299.802913533833,0,0,210,19.192111439205306,-501.0,-96.3079435976079,68.3129186245692
1416974400.0,-259.568050968634,0,0,213,-34.7893236726303,-433.878727296004,-68.1,64.2
1416978000.0,9.29452970273833,0,0,216,19.0483917754392,-250.499999999999,-35.2511539429631,59.997291870261094
1416981600.0,307.835770339396,0,0,219,33.1250982367025,-7.36257655647389e-13,-1.0007813642632201e-13,55.7106721026945
1416985200.0,528.5075383836901,0,0,222,-30.5897514819253,250.499999999998,35.251153942963,51.3461359226548
1416988800.0,730.373821032278,0,0,225,-43.5146937923699,433.87872729600304,68.0999999999998,46.909787528645104
1416992400.0,893.739151058196,0,0,228,26.0233759055446,501.0,96.3079435976078,42.4078315550435
1416996000.0,794.894923887087,0,0,231,-25.7830277987181,433.878727296005,117.95265999544,37.8465643943602
1416999600.0,675.353637069622,0,0,234,26.0621741378864,250.5,131.559097540571,33.2323653911637
1417003200.0,436.26587221767096,0,0,237,34.4941842976775,2.57752201336372e-12,136.2,28.5716879199908
1417006800.0,173.52853397683103,0,0,240,28.598386076540198,-250.499999999999,131.559097540571,23.8710503597182
1417010400.0,-47.0717682796037,0,0,243,6.717272043938952,-433.878727296004,117.952659995441,19.1370269770208
1417014000.0,-189.322743651212,0,0,246,-45.006925980485,-501.0,96.3079435976079,14.376238731664698
1417017600.0,-95.0360421441585,0,0,249,12.1473411353498,-433.878727296006,68.1000000000004,9.59534401649693
1417021200.0,46.236927671770296,0,0,252,4.68474438372591,-250.499999999999,35.25115394296321,4.80102934508019
1417024800.0,226.921771337349,0,0,255,-28.0782286626505,-8.58967264921953e-13,1.16757825830709e-13,1.5724464901052e-14
1417028400.0,462.883380533421,0,0,258,-5.56443617853608,250.500000000001,-35.2511539429634,-4.80102934508021
1417032000.0,581.7571271755651,0,0,261,-35.4262561039411,433.87872729600304,-68.0999999999998,-9.59534401649684
1417035600.0,661.08762129432,0,0,264,6.771803623592089,501.0,-96.3079435976074,-14.376238731664698
1417039200.0,497.39977212427806,0,0,267,-66.3892681992653,433.878727296005,-117.95265999544,-19.1370269770207
1417042800.0,354.594638821409,0,0,270,-10.4752132783025,250.500000000001,-131.559097540571,-23.8710503597183
1417046400.0,123.644309499012,0,0,273,15.4159974190039,-8.59587483519815e-13,-136.2,-28.5716879199908
1417050000.0,-197.01735292087798,0,0,276,-57.725889989144,-250.499999999999,-131.559097540571,-33.2323653911637
1417053600.0,-338.215418418857,0,0,279,-27.537466733054398,-433.87872729600195,-117.952659995441,-37.8465643943601
1417057200.0,-371.506475965268,0,0,282,-13.790700812616901,-501.0,-96.3079435976079,-42.407831555043394
1417060800.0,-226.542318615468,0,0,285,37.346196209180896,-433.878727296004,-68.1,-46.909787528645104
1417064400.0,20.2519028136681,0,0,288,69.349192679285,-250.499999999999,-35.25115394296321,-51.3461359226548
1417068000.0,232.05151998891202,0,0,291,-3.23780790839217,-9.81676874196518e-13,-1.33437515235096e-13,-55.7106721026945
1417071600.0,481.848321902881,0,0,294,-37.905540169817705,250.499999999997,35.2511539429629,-59.997291870261094
1417075200.0,736.4694397705009,0,0,297,1.69071247449868,433.87872729600304,68.0999999999998,-64.2
1417078800.0,822.8088571804179,0,0,300,-6.18616779262074,501.0,96.3079435976078,-68.3129186245692
1417082400.0,790.4966505020378,0,0,303,7.99555866596374,433.87872729600304,117.952659995441,-72.3302954553691
1417086000.0,592.590898304817,0,0,306,-19.221687408117106,250.500000000001,131.559097540571,-76.24651182763759
1417089600.0,388.00749458670487,0,0,309,22.8635851453634,2.82294123191285e-12,136.2,-80.05609055866141
1417093200.0,59.9538404856439,0,0,312,-49.351553446817704,-250.499999999999,131.559097540571,-83.7537036081107
1417096800.0,-126.576576057621,0,0,315,-38.3163292272719,-433.878727296004,117.952659995441,-87.33417952978607
1417100400.0,-210.81531772058798,0,0,318,-33.330750613842504,-501.0,96.30794359760759,-90.79251070435272
1417104000.0,-112.19982240734501,0,0,321,26.7027652316082,-433.878727296004,68.10000000000011,-94.1238603429497
1417107600.0,19.9487701755916,0,0,324,8.521185484506349,-250.500000000002,35.251153942963704,-97.32356925187621
1417111200.0,201.288442917982,0,0,327,-25.32439473312251,-1.10438648347108e-12,1.50117204639483e-13,-100.387162348895
