timestamp,value
1,-0.26754343266042985
2,-0.28156234448869716
3,-0.48955244120941255
4,-1.038588527281914
5,-1.3056465671176054
6,-1.4739351979985758
7,-1.3130773987984257
8,-1.4019557623761396
9,-1.1846092522549396
10,-1.4591281824844817
11,-0.888113149437567
12,-0.1002531588578775
13,0.059076135472278135
14,0.5907774954060788
15,1.1367132228873476
16,2.245947002540424
17,2.502884278838579
18,2.730838646928103
19,2.5461937894912037
20,3.218790807557581
21,3.305933410568022
22,3.2050719013732714
23,3.535524286545649
24,2.589296742301476
25,2.2052937616677424
26,1.8665024438244275
27,1.1914493668342445
28,0.49572295143682465
29,-0.10688782488469666
30,-0.7658935235814673
31,-1.4909274007238362
32,-1.7045747950874275
33,-2.3042471429214646
34,-2.8067665551636005
35,-3.1301384207798946
36,-3.303016504295369
37,-3.313936055188179
38,-2.785390382246349
39,-2.964461036489404
40,-2.5669159027330304
41,-2.0051778907525017
42,-1.3455082098498463
43,-0.35900629905682246
44,0.4885329284617253
45,0.8610333201383662
46,1.3737046070198213
47,1.8104789299195359
48,2.2983704715648745
49,2.8514009315738957
50,3.446436973484311
51,3.5802618432868774
52,3.885539321540727
53,3.225909386495971
54,3.586215101326403
55,3.324412986287656
56,2.4608109104632736
57,1.732508862799325
58,1.3062202655689346
59,0.7739971367370401
60,0.01607178582646207
61,-0.5733287259310046
62,-0.9461529339641834
63,-1.7741322151664518
64,-2.0461567310570055
65,-2.2700360815198644
66,-2.5406058423350464
67,-2.692354643426061
68,-2.7205382949056722
69,-2.0324695376226893
70,-2.0931902569279144
71,-1.3230399995612778
72,-0.8782527605752626
73,-0.7194122975495758
74,0.1107775550293964
75,0.7002115962702273
76,1.6161404989874038
77,2.1125100475220564
78,2.6762413017565816
79,2.937752385868973
80,3.3627693616348107
81,3.6024289724325294
82,3.7230498364731353
83,2.9405614780047076
84,2.8284060993125095
85,2.37913977687243
86,2.079165441100242
87,1.497546590328639
88,0.9076140871522173
89,0.4732715147562182
90,-0.2439488710327843
91,-1.1820481767691933
92,-1.9017447474685198
93,-2.408147863477839
94,-3.0433696266273125
95,-3.49856902723638
96,-3.7707237300646135
97,-3.7758219220162705
98,-3.9519118327839124
99,-3.9626472512935105
100,-3.710974529467448
101,-3.4334271946614354
102,-3.025391061536526
103,-2.4209110850520568
104,-1.691483142128874
105,-1.1062621905307475
106,0.21546258059024137
107,0.22588059940004585
108,1.0515121625048154
109,1.5320832341618595
110,1.7702690145964546
111,2.731353638923857
112,2.701688684588047
113,3.496489817076618
114,3.046234145659922
115,3.213890020919709
116,3.3332525356739255
117,3.1482091352018062
118,2.670996507779622
119,2.360061806874347
120,2.033701196388923
121,1.8115256076624375
122,1.4628629585392245
123,0.8309405526559837
124,0.2555234167577772
125,-0.4651425447703535
126,-0.921589872784382
127,-0.9704273914471888
128,-1.1940938887701973
129,-1.3695647977665821
130,-2.1285017887312647
131,-1.7717626493590437
132,-1.9801765842627557
133,-2.1599911581173123
134,-1.6692749619637146
135,-1.6590195292665038
136,-1.3382099089783295
137,-1.127583589397864
138,-0.6806372108314396
139,-0.26820108454246827
140,0.3691036648778567
141,0.6279873179258922
142,1.33769538003176
143,2.1210478511320527
144,2.2783893143473044
145,2.43643207447775
146,2.641382610980516
147,2.945758616356868
148,3.2658672382050478
149,3.449600252087358
150,3.412529363432169
151,3.5264019953935906
152,3.5325298630460775
153,3.08666295558185
154,2.4738053106605093
155,2.891750902307264
156,2.4815363627571214
157,2.175494100361513
158,1.6372443783820287
159,1.1281428888285316
160,0.9114564714656425
161,0.21135180625295988
162,0.1595433999456349
163,-0.08714254150842488
164,-0.3176256660687271
165,-0.7873272885693438
166,-0.5845182721809735
167,-0.3368186277755664
168,-0.5193158475987216
169,-0.4810082137173616
170,-0.6155229503652732
171,-0.4176267928890591
172,-0.20065799408360024
173,0.4202838970760798
174,0.6777510470833492
175,0.6851999504932977
176,0.9761042388392345
177,1.3467776285457236
178,1.421870608774597
179,1.80356272318318
180,2.021155669800365
